mag_id	mag_len	has_crispr	sample_id	domain	phylum	class	order	family	genus	species	perc_abun
TLL04_bin.8	1694791	1	TLL4	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia_A	Slackia_A isoflavoniconvertens	0.4814494716615058
TLL04_bin.85	3126535	0	TLL4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	1.1360681350914992
TLL04_bin.87	2806388	1	TLL4	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena	2.711062116866938
TLL04_bin.89	2630798	1	TLL4	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii_A	0.8796998187400404
TLL04_bin.9	1593739	0	TLL4	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus sp000435195	0.468464436011685
TLL04_bin.92	1955900	0	TLL4	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C callidus	1.0404940352565673
TLL04_bin.97	2343192	1	TLL4	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp000434475	6.415895698312288
TLL05_bin.1	2416306	1	TLL5	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella tanakaei	1.872540150159745
TLL05_bin.10	2654311	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter torques	1.977918959507636
TLL05_bin.100	2139573	0	TLL5	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella	10.93830562144442
TLL05_bin.101	1835661	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000433635	0.8953525483703033
TLL05_bin.102	1872596	0	TLL5	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427 sp900544455	1.6032307539932462
TLL05_bin.105	2564915	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp900066365	0.2948330774456563
TLL05_bin.109	2608914	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis	2.603821239394248
TLL05_bin.112	1649350	0	TLL5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	0.3596322583258546
TLL05_bin.115	2614448	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis	0.3504444440554629
TLL05_bin.116	2078659	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	UMGS1375 sp900066615	0.7713004213570229
TLL05_bin.118	1768047	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans	0.2510005868279414
TLL05_bin.119	3054811	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus eutactus_A	3.647730638506728
TLL05_bin.121	2080165	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	0.2334374507250864
TLL05_bin.122	2582111	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter welbionis	0.9527674771625364
TLL05_bin.124	1577189	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp900317525	0.5406927930105794
TLL05_bin.125	2330330	0	TLL5	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila	0.419254361240948
TLL05_bin.127	1809859	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	CAG-274	CAG-274	CAG-274 sp900545305	0.2839162115309832
TLL05_bin.131	1971647	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp000765235	3.1561494005288986
TLL05_bin.133	2782081	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	0.7748705190205379
TLL05_bin.14	2517293	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_H	Ruminococcus_H sp003531055	0.6997479452790368
TLL05_bin.140	2270404	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp003538135	5.282468113304014
TLL05_bin.143	1862783	0	TLL5	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245	CAG-245 sp000435175	0.2238789809834471
TLL05_bin.144	3153511	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	0.257037145985072
TLL05_bin.146	1264284	0	TLL5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	1.182648082680467
TLL05_bin.147	1999363	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp003487665	2.549476723575993
TLL05_bin.148	2244550	0	TLL5	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	1.697712481960141
TLL05_bin.151	2070054	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp000431575	1.198223516624858
TLL05_bin.152	1726681	1	TLL5	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	UMGS1773	UMGS1773 sp003343725	0.3200514590219098
TLL05_bin.154	1368904	0	TLL5	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp003507395	0.6989487894720283
TLL05_bin.157	2141587	1	TLL5	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	Senegalimassilia anaerobia	1.315237537807181
TLL05_bin.158	2713408	1	TLL5	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	Firm-11	Firm-11 sp900548145	0.4254977067616681
TLL05_bin.159	1769681	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	Angelakisella sp900547385	1.9624669750093988
TLL05_bin.160	1848571	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp003539495	0.5388918899115579
TLL05_bin.161	2839050	0	TLL5	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	SFFH01	SFFH01 sp900542395	0.3270078369242928
TLL05_bin.165	1146263	1	TLL5	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CAG-536	CAG-536 sp000434355	2.186209822703254
TLL05_bin.18	1538997	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp001916715	0.3206718088645753
TLL05_bin.2	1754552	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia gabavorous	1.279804245654695
TLL05_bin.23	2459741	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp003011855	0.8944226729084865
TLL05_bin.24	3159272	0	TLL5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes finegoldii	0.9486100006315948
TLL05_bin.25	2184893	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	6.591034993643301
TLL05_bin.26	2012095	1	TLL5	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	0.3150633412933297
TLL05_bin.29	4876851	1	TLL5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae	0.2365389815747808
TLL05_bin.32	2240828	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_C	1.9093470930434508
TLL05_bin.39	1277637	1	TLL5	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella multacida	1.1194084961038269
TLL05_bin.4	1139183	1	TLL5	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	PeH17 sp000435055	0.9696072088315392
TLL05_bin.44	2256375	1	TLL5	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp000417505	1.158814869535289
TLL05_bin.48	1844079	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000437175	0.4290353256807475
TLL05_bin.49	1873414	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	0.2129837272757857
TLL05_bin.52	1266064	0	TLL5	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	2.980609842804698
TLL05_bin.53	1942646	1	TLL5	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio piger	1.2470323957144895
TLL05_bin.54	2662342	0	TLL5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	0.3221826864342229
TLL05_bin.55	1414843	1	TLL5	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium sp000437715	3.6839204598245
TLL05_bin.56	2063203	0	TLL5	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	0.5036482223892963
TLL05_bin.57	3178021	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	1.2989979829574605
TLL05_bin.68	1990875	1	TLL5	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245	0.6580174818965804
TLL05_bin.7	2313191	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus sp000435195	1.054171166656842
TLL05_bin.70	1392136	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp900556015	3.846158144318732
TLL05_bin.71	1995142	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C callidus	0.4993584854018236
TLL05_bin.72	2235088	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-488	CAG-488 sp000434055	0.7825977240614809
TLL05_bin.74	4289510	0	TLL5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	0.3768281196013474
TLL05_bin.77	4598609	1	TLL5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia flexneri	1.7633135249663974
TLL05_bin.78	1425649	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp900548615	0.4290356331757538
TLL05_bin.79	2228554	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis	0.3343376678787973
TLL05_bin.8	2673986	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp000435995	0.7977458924723013
TLL05_bin.81	2190922	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_A	0.6088787856121461
TLL05_bin.85	2786083	0	TLL5	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia celatus_A	0.8815950793163598
TLL05_bin.87	2322824	1	TLL5	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp000434475	0.8083054771541216
TLL05_bin.88	2651304	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter sp001916835	0.3519763230513229
TLL05_bin.90	2061582	1	TLL5	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	3.260094020213674
TLL05_bin.91	2276048	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA738	UBA738 sp003522945	0.5969427080490773
TLL05_bin.93	1964868	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_E	0.7312703214133311
TLL05_bin.95	2544096	0	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066165	0.8140876560436988
TLL05_bin.96	1700197	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp000436835	0.2747487743789217
TLL05_bin.98	2274377	1	TLL5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA11774	UBA11774 sp003507655	0.9368647655945186
TLL06_bin.1	1305544	1	TLL6	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	1.8922474673289589
TLL06_bin.10	2460989	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_H	Ruminococcus_H sp003531055	2.3677336743809017
TLL06_bin.100	3097127	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	5.214156580874175
TLL06_bin.101	2257568	0	TLL6	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	5.581873462870846
TLL06_bin.104	2130711	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_G	Eubacterium_G ventriosum	0.2652721250062722
TLL06_bin.111	3316056	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	Flavonifractor plautii	0.4115637651641537
TLL06_bin.112	1907477	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis	2.359321358088428
TLL06_bin.115	2868943	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter torques	1.9614193395200163
TLL06_bin.116	2924512	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	0.7814023950563562
TLL06_bin.117	4157400	0	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	4.622878465463814
TLL06_bin.118	1789862	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	CAG-110 sp003525905	2.241737412116211
TLL06_bin.120	2202928	1	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Tidjanibacter	Tidjanibacter inops	2.786230706644896
TLL06_bin.14	1691311	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900120195	0.4702004522529713
TLL06_bin.16	2961293	0	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes finegoldii	2.1271343616802145
TLL06_bin.2	2202475	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Clostridium_A	Clostridium_A leptum	0.7395033061114412
TLL06_bin.21	1891557	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium sp002299625	1.518567875874319
TLL06_bin.26	1834742	1	TLL6	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427 sp900538545	1.4038435640919509
TLL06_bin.30	2670093	0	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes obesi	0.923441071899787
TLL06_bin.35	2040613	0	TLL6	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	UMGS1773	UMGS1773 sp003343725	0.5167610197063927
TLL06_bin.39	5661911	0	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	0.3781294397180733
TLL06_bin.40	2061559	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	CAG-180 sp000432435	3.119156573277225
TLL06_bin.43	2127433	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis	2.461335777898117
TLL06_bin.44	4007041	1	TLL6	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	0.9734695698760352
TLL06_bin.45	2535575	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	3.058286176574017
TLL06_bin.48	4700715	1	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae	2.6348326923584464
TLL06_bin.50	1874878	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	CAG-81 sp000435795	0.8775540928699477
TLL06_bin.52	1715243	0	TLL6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Mesosutterella	Mesosutterella multiformis	2.082690763580714
TLL06_bin.56	2267287	1	TLL6	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	4.790268683267705
TLL06_bin.57	3013653	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp000509125	0.3106569977225375
TLL06_bin.58	2158920	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp000431575	3.825784494550832
TLL06_bin.59	2153047	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus sp900547455	0.4930304346542163
TLL06_bin.6	3222446	1	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	2.7212307033055403
TLL06_bin.60	3289249	0	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella copri	0.7969663117391943
TLL06_bin.61	4006054	0	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas faecihominis	0.4266178779812553
TLL06_bin.64	4772814	1	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	1.572023718188816
TLL06_bin.65	4331103	1	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	4.280172834743548
TLL06_bin.66	3489093	1	TLL6	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli_D	3.455594984786816
TLL06_bin.78	2395066	1	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A ihumii	0.4749763779371944
TLL06_bin.8	2289160	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	1.52624734432515
TLL06_bin.80	2790239	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	1.1310293894490104
TLL06_bin.86	2873667	0	TLL6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp000433815	0.6820512014937445
TLL06_bin.87	1836468	0	TLL6	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Parolsenella	Parolsenella sp900543875	2.559235512348085
TLL06_bin.88	2647055	1	TLL6	Bacteria	Spirochaetota	Brachyspirae	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira sp000431595	1.0745090169570624
TLL06_bin.9	3337314	0	TLL6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes onderdonkii	9.019805804548442
TLL06_bin.91	2128596	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E bromii_B	1.5777582304485505
TLL06_bin.92	1909191	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia sp900546255	0.9207252229009638
TLL06_bin.94	2560859	1	TLL6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_C	4.236821102633632
TLL06_bin.95	1690997	0	TLL6	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_B	Olsenella_B sp000752675	0.353750265733029
TLL07_bin.1	1520905	1	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp000431375	1.2259889142307876
TLL07_bin.11	2962446	0	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A wexlerae	3.327607080164459
TLL07_bin.12	1634669	0	TLL7	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2.7128151480681844
TLL07_bin.17	2109720	0	TLL7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp003447235	1.0359729084320404
TLL07_bin.18	2052146	0	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter torques	0.5068863737126067
TLL07_bin.23	2744272	1	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	0.5289379061198961
TLL07_bin.24	2609821	1	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	0.8547804824417613
TLL07_bin.26	2107342	1	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1375	UMGS1375 sp900066615	1.143338032506401
TLL07_bin.27	1689053	0	TLL7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	0.8177505495741888
TLL07_bin.28	1806928	1	TLL7	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Parolsenella	Parolsenella sp900543875	1.1485625048505332
TLL07_bin.30	2637879	1	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis	0.7717671970931703
TLL07_bin.31	1877087	0	TLL7	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella	8.719903926074114
TLL07_bin.35	3644068	1	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea	0.3208038148143395
TLL07_bin.37	2486273	0	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp003011855	0.8881248532272713
TLL07_bin.46	2138095	1	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena_B	1.4025241838396647
TLL07_bin.48	2581891	0	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	0.8153936714120031
TLL07_bin.49	2473874	0	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecis	4.044742725159204
TLL07_bin.50	2386910	0	TLL7	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	0.5903366947908202
TLL07_bin.53	3227282	1	TLL7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900557035	10.72558508431761
TLL07_bin.54	1720260	0	TLL7	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	0.4775879303226462
