vir_id	vir_len	sample_id	contig_id	start_bp	end_bp	contig_len	mag_id
TLL3_15777__full	5050	TLL3	k99_15777	1	5050	5050	
TLL3_16602__full	5308	TLL3	k99_16602	1	5308	5308	
TLL3_17108__full	7747	TLL3	k99_17108	1	7747	7747	
TLL3_19537__full	13271	TLL3	k99_19537	1	13271	13271	
TLL3_20262__full	8405	TLL3	k99_20262	1	8405	8405	
TLL3_20797__full	5217	TLL3	k99_20797	1	5217	5217	
TLL3_21766__full	14455	TLL3	k99_21766	1	14455	14455	
TLL3_23163__full	11736	TLL3	k99_23163	1	11736	11736	
TLL3_24783__full	5945	TLL3	k99_24783	1	5945	5945	
TLL3_25095__full	5781	TLL3	k99_25095	1	5781	5781	
TLL3_26023__full	11557	TLL3	k99_26023	1	11557	11557	
TLL3_27400__full	23279	TLL3	k99_27400	1	23279	23279	
TLL3_28332__full	13444	TLL3	k99_28332	1	13444	13444	
TLL3_29562__full	10735	TLL3	k99_29562	1	10735	10735	
TLL3_31237__full	8110	TLL3	k99_31237	1	8110	8110	
TLL3_31434__full	19952	TLL3	k99_31434	1	19952	19952	
TLL3_32645__full	8368	TLL3	k99_32645	1	8368	8368	
TLL3_33037__full	10325	TLL3	k99_33037	1	10325	10325	
TLL3_33315__full	8798	TLL3	k99_33315	1	8798	8798	
TLL3_34101__full	5585	TLL3	k99_34101	1	5585	5585	
TLL3_34144__full	9699	TLL3	k99_34144	1	9699	9699	
TLL3_38839__full	6976	TLL3	k99_38839	1	6976	6976	
TLL3_40251__full	16849	TLL3	k99_40251	1	16849	16849	
TLL3_40496__full	10536	TLL3	k99_40496	1	10536	10536	
TLL3_43319__full	6131	TLL3	k99_43319	1	6131	6131	
TLL3_43327__full	5928	TLL3	k99_43327	1	5928	5928	
TLL3_47071__full	5093	TLL3	k99_47071	1	5093	5093	
TLL3_47138__full	9816	TLL3	k99_47138	1	9816	9816	
TLL3_48120__full	25832	TLL3	k99_48120	1	25832	25832	
TLL3_48770__full	7345	TLL3	k99_48770	1	7345	7345	
TLL3_50397__full	12400	TLL3	k99_50397	1	12400	12400	
TLL3_53462__full	8230	TLL3	k99_53462	1	8230	8230	
TLL3_54119__full	6509	TLL3	k99_54119	1	6509	6509	
TLL3_55465__full	20237	TLL3	k99_55465	1	20237	20237	
TLL3_59343__full	5342	TLL3	k99_59343	1	5342	5342	
TLL3_60133__full	7725	TLL3	k99_60133	1	7725	7725	
TLL3_62147__full	5392	TLL3	k99_62147	1	5392	5392	
TLL3_64097__full	16267	TLL3	k99_64097	1	16267	16267	
TLL3_64389__full	5822	TLL3	k99_64389	1	5822	5822	
TLL3_65240__full	8106	TLL3	k99_65240	1	8106	8106	
TLL3_68894__full	6136	TLL3	k99_68894	1	6136	6136	
TLL3_69480__full	15672	TLL3	k99_69480	1	15672	15672	
TLL3_71399__full	9637	TLL3	k99_71399	1	9637	9637	
TLL3_73775__full	6962	TLL3	k99_73775	1	6962	6962	
TLL3_75300__full	24926	TLL3	k99_75300	1	24926	24926	
TLL3_76439__full	6899	TLL3	k99_76439	1	6899	6899	
TLL3_78900__full	5273	TLL3	k99_78900	1	5273	5273	
TLL3_81764__full	8763	TLL3	k99_81764	1	8763	8763	
TLL3_82284__full	5003	TLL3	k99_82284	1	5003	5003	
TLL3_83565__full	15987	TLL3	k99_83565	1	15987	15987	
TLL3_84260__full	8411	TLL3	k99_84260	1	8411	8411	
TLL3_89427__full	8503	TLL3	k99_89427	1	8503	8503	
TLL3_90514__full	30167	TLL3	k99_90514	1	30167	30167	
TLL3_91186__full	17136	TLL3	k99_91186	1	17136	17136	
TLL3_94042__full	34698	TLL3	k99_94042	1	34698	34698	
TLL3_95232__full	7415	TLL3	k99_95232	1	7415	7415	
TLL3_95310__full	6204	TLL3	k99_95310	1	6204	6204	
TLL3_97107__full	5354	TLL3	k99_97107	1	5354	5354	
TLL3_97869__full	5025	TLL3	k99_97869	1	5025	5025	
TLL3_106436__full	12409	TLL3	k99_106436	1	12409	12409	
TLL3_107126__full	11630	TLL3	k99_107126	1	11630	11630	
TLL3_108408__full	5720	TLL3	k99_108408	1	5720	5720	
TLL3_108937__full	10255	TLL3	k99_108937	1	10255	10255	
TLL3_109527__full	18565	TLL3	k99_109527	1	18565	18565	
TLL3_109724__full	17042	TLL3	k99_109724	1	17042	17042	
TLL3_115780__full	7790	TLL3	k99_115780	1	7790	7790	
TLL3_115946__full	6703	TLL3	k99_115946	1	6703	6703	
TLL3_116249__full	7868	TLL3	k99_116249	1	7868	7868	
TLL3_116787__full	9442	TLL3	k99_116787	1	9442	9442	
TLL3_123110__full	16366	TLL3	k99_123110	1	16366	16366	
TLL3_123174__full	28696	TLL3	k99_123174	1	28696	28696	
TLL3_125619__full	10071	TLL3	k99_125619	1	10071	10071	
TLL3_129615__full	14068	TLL3	k99_129615	1	14068	14068	
TLL3_131028__full	5776	TLL3	k99_131028	1	5776	5776	
TLL3_132475__full	7085	TLL3	k99_132475	1	7085	7085	
TLL3_134286__full	6917	TLL3	k99_134286	1	6917	6917	
TLL3_136359__full	5062	TLL3	k99_136359	1	5062	5062	
TLL3_139763__full	6327	TLL3	k99_139763	1	6327	6327	
TLL3_140695__full	5091	TLL3	k99_140695	1	5091	5091	
TLL3_140762__full	7379	TLL3	k99_140762	1	7379	7379	
TLL3_142548__full	5107	TLL3	k99_142548	1	5107	5107	
TLL3_144788__full	25782	TLL3	k99_144788	1	25782	25782	
TLL3_145445__full	5917	TLL3	k99_145445	1	5917	5917	
TLL3_148041__full	21754	TLL3	k99_148041	1	21754	21754	
TLL3_149763__full	5670	TLL3	k99_149763	1	5670	5670	
TLL3_150776__full	5125	TLL3	k99_150776	1	5125	5125	
TLL3_151275__full	7367	TLL3	k99_151275	1	7367	7367	
TLL3_153491__full	6299	TLL3	k99_153491	1	6299	6299	
TLL3_153793__full	7792	TLL3	k99_153793	1	7792	7792	
TLL3_156256__full	10667	TLL3	k99_156256	1	10667	10667	
TLL3_157954__full	6585	TLL3	k99_157954	1	6585	6585	
TLL3_162259__full	5173	TLL3	k99_162259	1	5173	5173	
TLL3_165983__full	10457	TLL3	k99_165983	1	10457	10457	
TLL3_167442__full	5826	TLL3	k99_167442	1	5826	5826	
TLL3_169887__full	5673	TLL3	k99_169887	1	5673	5673	
TLL3_170323__full	7010	TLL3	k99_170323	1	7010	7010	
TLL3_173339__full	5492	TLL3	k99_173339	1	5492	5492	
TLL3_174252__full	5668	TLL3	k99_174252	1	5668	5668	
TLL3_175241__full	26547	TLL3	k99_175241	1	26547	26547	
TLL3_176402__full	9916	TLL3	k99_176402	1	9916	9916	
TLL3_177083__full	5684	TLL3	k99_177083	1	5684	5684	
TLL3_180613__full	12962	TLL3	k99_180613	1	12962	12962	
TLL3_186794__full	7572	TLL3	k99_186794	1	7572	7572	
TLL3_188830__full	6653	TLL3	k99_188830	1	6653	6653	
TLL3_193391__full	11521	TLL3	k99_193391	1	11521	11521	
TLL3_194900__full	9486	TLL3	k99_194900	1	9486	9486	
TLL3_195432__full	5696	TLL3	k99_195432	1	5696	5696	
TLL3_200046__full	24157	TLL3	k99_200046	1	24157	24157	
TLL3_203874__full	9603	TLL3	k99_203874	1	9603	9603	
TLL3_204343__full	8970	TLL3	k99_204343	1	8970	8970	
TLL3_206226__full	6015	TLL3	k99_206226	1	6015	6015	
TLL3_208881__full	8285	TLL3	k99_208881	1	8285	8285	
TLL3_208913__full	10016	TLL3	k99_208913	1	10016	10016	
TLL3_209426__full	8044	TLL3	k99_209426	1	8044	8044	
TLL3_209797__full	12313	TLL3	k99_209797	1	12313	12313	
TLL3_209968__full	16648	TLL3	k99_209968	1	16648	16648	
TLL3_210960__full	9002	TLL3	k99_210960	1	9002	9002	
TLL3_211056__full	9919	TLL3	k99_211056	1	9919	9919	
TLL3_213831__full	6554	TLL3	k99_213831	1	6554	6554	
TLL3_213936__full	5969	TLL3	k99_213936	1	5969	5969	
TLL3_219309__full	6520	TLL3	k99_219309	1	6520	6520	
TLL3_220130__full	5366	TLL3	k99_220130	1	5366	5366	
TLL3_227124__full	8191	TLL3	k99_227124	1	8191	8191	
TLL3_231476__full	5268	TLL3	k99_231476	1	5268	5268	
TLL3_233308__full	20048	TLL3	k99_233308	1	20048	20048	
TLL3_235653__full	5680	TLL3	k99_235653	1	5680	5680	
TLL3_236453__full	6888	TLL3	k99_236453	1	6888	6888	
TLL3_239416__full	6026	TLL3	k99_239416	1	6026	6026	
TLL3_240569__full	5654	TLL3	k99_240569	1	5654	5654	
TLL3_240622__full	7285	TLL3	k99_240622	1	7285	7285	
TLL3_242934__full	7042	TLL3	k99_242934	1	7042	7042	
TLL3_244226__full	5507	TLL3	k99_244226	1	5507	5507	
TLL3_247378__lt2gene	6049	TLL3	k99_247378	1	6049	6049	
TLL3_247445__full	8135	TLL3	k99_247445	1	8135	8135	
TLL3_255514__full	7628	TLL3	k99_255514	1	7628	7628	
TLL3_255958__full	5314	TLL3	k99_255958	1	5314	5314	
TLL3_263058__full	8424	TLL3	k99_263058	1	8424	8424	
TLL3_268244__full	13167	TLL3	k99_268244	1	13167	13167	
TLL3_268413__full	7778	TLL3	k99_268413	1	7778	7778	
TLL3_276686__full	8205	TLL3	k99_276686	1	8205	8205	
TLL3_282367__full	21791	TLL3	k99_282367	1	21791	21791	
TLL3_289126__full	6825	TLL3	k99_289126	1	6825	6825	
TLL3_295575__full	5626	TLL3	k99_295575	1	5626	5626	
TLL3_298653__full	5074	TLL3	k99_298653	1	5074	5074	
TLL3_306578__full	7018	TLL3	k99_306578	1	7018	7018	
TLL3_308574__full	16037	TLL3	k99_308574	1	16037	16037	
TLL3_323347__full	25926	TLL3	k99_323347	1	25926	25926	
TLL3_327486__full	6697	TLL3	k99_327486	1	6697	6697	
TLL3_335436__full	20925	TLL3	k99_335436	1	20925	20925	
TLL3_339395__full	13965	TLL3	k99_339395	1	13965	13965	
TLL3_348725__full	5237	TLL3	k99_348725	1	5237	5237	
TLL3_353916__full	6730	TLL3	k99_353916	1	6730	6730	
TLL3_354239__full	9250	TLL3	k99_354239	1	9250	9250	
TLL3_385926__full	14205	TLL3	k99_385926	1	14205	14205	
TLL3_416026__full	6509	TLL3	k99_416026	1	6509	6509	
TLL3_422089__full	5820	TLL3	k99_422089	1	5820	5820	
TLL4_430613__0_partial_1	8433	TLL4	k99_430613	143	8575	26399	
TLL4_131004__0_partial_1	13462	TLL4	k99_131004	33956	47417	59485	
TLL4_286717__full_1	5814	TLL4	k99_286717	1	5814	6081	
TLL4_352548__full_1	5385	TLL4	k99_352548	1818	7202	7202	
TLL4_51734__full_1	14534	TLL4	k99_51734	4967	19500	25222	
TLL4_5329__full_1	14319	TLL4	k99_5329	1	14319	18651	
TLL4_35901__full_1	11478	TLL4	k99_35901	2325	13802	13802	
TLL4_401692__full_1	8571	TLL4	k99_401692	318	8888	8888	
TLL4_91644__full_1	7626	TLL4	k99_91644	2481	10106	10106	
TLL4_412635__full_1	5777	TLL4	k99_412635	3790	9566	9566	
TLL4_110114__full_1	5175	TLL4	k99_110114	1070	6244	6244	
TLL4_52245__full_1	8403	TLL4	k99_52245	740	9142	12203	
TLL4_33645__full_1	10366	TLL4	k99_33645	1	10366	10958	
TLL4_105788__full_1	10453	TLL4	k99_105788	1	10453	12757	
TLL4_142017__full_1	9513	TLL4	k99_142017	2937	12449	12449	
TLL4_376207__full_1	42166	TLL4	k99_376207	32096	74261	74261	
TLL4_300995__full_1	6950	TLL4	k99_300995	987	7936	7936	
TLL4_403057__full_1	5621	TLL4	k99_403057	2844	8464	8464	
TLL4_22215__full_1	34673	TLL4	k99_22215	1274	35946	37351	
TLL4_35172__full_1	9247	TLL4	k99_35172	7734	16980	16980	
TLL4_80258__full_1	5958	TLL4	k99_80258	608	6565	6565	
TLL4_81543__full_1	8701	TLL4	k99_81543	1	8701	12925	
TLL4_169289__full_1	10606	TLL4	k99_169289	2863	13468	13468	
TLL4_181490__full_1	21474	TLL4	k99_181490	11043	32516	32516	
TLL4_246846__full_1	5157	TLL4	k99_246846	2857	8013	8013	
TLL4_271541__full_1	11583	TLL4	k99_271541	1	11583	15653	
TLL4_328368__full_1	13964	TLL4	k99_328368	1	13964	15062	
TLL4_22837__full	5087	TLL4	k99_22837	1	5087	5087	
TLL4_39144__full	7929	TLL4	k99_39144	1	7929	7929	
TLL4_50599__full	8409	TLL4	k99_50599	1	8409	8409	
TLL4_168860__full	13614	TLL4	k99_168860	1	13614	13614	
TLL4_9413__full	9138	TLL4	k99_9413	1	9138	9138	
TLL4_27465__full	6181	TLL4	k99_27465	1	6181	6181	
TLL4_39057__full	5510	TLL4	k99_39057	1	5510	5510	
TLL4_108107__full	11036	TLL4	k99_108107	1	11036	11036	
TLL4_127514__full	11250	TLL4	k99_127514	1	11250	11250	
TLL4_134369__full	6554	TLL4	k99_134369	1	6554	6554	
TLL4_275622__full	8843	TLL4	k99_275622	1	8843	8843	
TLL4_284509__full	5118	TLL4	k99_284509	1	5118	5118	
TLL4_300538__full	6380	TLL4	k99_300538	1	6380	6380	
TLL4_341854__full	12535	TLL4	k99_341854	1	12535	12535	
TLL4_356915__full	6833	TLL4	k99_356915	1	6833	6833	
TLL4_426197__full	15179	TLL4	k99_426197	1	15179	15179	
TLL4_3131__full	5542	TLL4	k99_3131	1	5542	5542	
TLL4_9709__full	5545	TLL4	k99_9709	1	5545	5545	
TLL4_15336__full	26947	TLL4	k99_15336	1	26947	26947	
TLL4_17119__full	6035	TLL4	k99_17119	1	6035	6035	
TLL4_18135__full	6936	TLL4	k99_18135	1	6936	6936	
TLL4_18970__full	8136	TLL4	k99_18970	1	8136	8136	
TLL4_20224__full	10807	TLL4	k99_20224	1	10807	10807	
TLL4_21812__full	5267	TLL4	k99_21812	1	5267	5267	
TLL4_61620__full	5311	TLL4	k99_61620	1	5311	5311	
TLL4_72708__full	10389	TLL4	k99_72708	1	10389	10389	
TLL4_88516__full	17794	TLL4	k99_88516	1	17794	17794	
TLL4_89726__full	11847	TLL4	k99_89726	1	11847	11847	
TLL4_100922__full	5628	TLL4	k99_100922	1	5628	5628	
TLL4_109329__full	7258	TLL4	k99_109329	1	7258	7258	
TLL4_113582__full	5128	TLL4	k99_113582	1	5128	5128	
TLL4_115190__full	5828	TLL4	k99_115190	1	5828	5828	
TLL4_119428__full	8383	TLL4	k99_119428	1	8383	8383	
TLL4_125043__full	5988	TLL4	k99_125043	1	5988	5988	
TLL4_132242__full	5239	TLL4	k99_132242	1	5239	5239	
TLL4_135271__full	9922	TLL4	k99_135271	1	9922	9922	
TLL4_136283__full	5532	TLL4	k99_136283	1	5532	5532	
TLL4_164345__full	7250	TLL4	k99_164345	1	7250	7250	
TLL4_221301__full	5830	TLL4	k99_221301	1	5830	5830	
TLL4_226871__full	6800	TLL4	k99_226871	1	6800	6800	
TLL4_347593__full	5496	TLL4	k99_347593	1	5496	5496	
TLL4_358403__full	12592	TLL4	k99_358403	1	12592	12592	
TLL4_412607__full	12562	TLL4	k99_412607	1	12562	12562	
TLL4_31741__full	7075	TLL4	k99_31741	1	7075	7075	
TLL4_249078__full	5308	TLL4	k99_249078	1	5308	5308	
TLL4_95350__full	39103	TLL4	k99_95350	1	39103	39103	
TLL4_6379__full	5631	TLL4	k99_6379	1	5631	5631	
TLL4_70047__full	5541	TLL4	k99_70047	1	5541	5541	
TLL4_98652__full	7431	TLL4	k99_98652	1	7431	7431	
TLL4_392727__full	7562	TLL4	k99_392727	1	7562	7562	
TLL4_150484__full	16289	TLL4	k99_150484	1	16289	16289	
TLL4_291346__full	16580	TLL4	k99_291346	1	16580	16580	
TLL4_66478__full	13775	TLL4	k99_66478	1	13775	13775	
TLL4_423258__full	6449	TLL4	k99_423258	1	6449	6449	
TLL4_285109__full	5202	TLL4	k99_285109	1	5202	5202	
TLL4_130423__full	13013	TLL4	k99_130423	1	13013	13013	
TLL4_71895__full	8169	TLL4	k99_71895	1	8169	8169	
TLL4_287792__full	12720	TLL4	k99_287792	1	12720	12720	
TLL4_318905__full	5161	TLL4	k99_318905	1	5161	5161	
TLL4_393322__full	13914	TLL4	k99_393322	1	13914	13914	
TLL4_11309__full	5485	TLL4	k99_11309	1	5485	5485	
TLL4_176979__full	5293	TLL4	k99_176979	1	5293	5293	
TLL4_63141__full	6269	TLL4	k99_63141	1	6269	6269	
TLL4_177470__full	13460	TLL4	k99_177470	1	13460	13460	
TLL4_278318__full	7288	TLL4	k99_278318	1	7288	7288	
TLL4_380546__full	8040	TLL4	k99_380546	1	8040	8040	
TLL4_153917__full	7989	TLL4	k99_153917	1	7989	7989	
TLL4_34930__full	6270	TLL4	k99_34930	1	6270	6270	
TLL4_3766__full	14996	TLL4	k99_3766	1	14996	14996	
TLL4_164028__full	8245	TLL4	k99_164028	1	8245	8245	
TLL4_216173__full	8430	TLL4	k99_216173	1	8430	8430	
TLL4_34167__full	7497	TLL4	k99_34167	1	7497	7497	
TLL4_61099__full	10555	TLL4	k99_61099	1	10555	10555	
TLL4_157385__full	6796	TLL4	k99_157385	1	6796	6796	
TLL4_385861__full	6619	TLL4	k99_385861	1	6619	6619	
TLL4_409168__full	6969	TLL4	k99_409168	1	6969	6969	
TLL4_262626__full	10130	TLL4	k99_262626	1	10130	10130	
TLL4_391457__full	12621	TLL4	k99_391457	1	12621	12621	
TLL4_97664__full	15663	TLL4	k99_97664	1	15663	15663	
TLL4_81553__full	6856	TLL4	k99_81553	1	6856	6856	
TLL4_11864__full	12393	TLL4	k99_11864	1	12393	12393	
TLL4_29542__full	12349	TLL4	k99_29542	1	12349	12349	
TLL4_193451__full	24668	TLL4	k99_193451	1	24668	24668	
TLL4_198618__full	6856	TLL4	k99_198618	1	6856	6856	
TLL4_36349__full	14609	TLL4	k99_36349	1	14609	14609	
TLL4_121736__full	32568	TLL4	k99_121736	1	32568	32568	
TLL4_187039__full	9309	TLL4	k99_187039	1	9309	9309	
TLL4_33948__full	10298	TLL4	k99_33948	1	10298	10298	
TLL4_245647__full	6018	TLL4	k99_245647	1	6018	6018	
TLL4_29469__full	5354	TLL4	k99_29469	1	5354	5354	
TLL4_102836__full	10750	TLL4	k99_102836	1	10750	10750	
TLL4_143067__full	5496	TLL4	k99_143067	1	5496	5496	
TLL4_2673__full	5686	TLL4	k99_2673	1	5686	5686	
TLL4_2720__full	8136	TLL4	k99_2720	1	8136	8136	
TLL4_6014__full	7534	TLL4	k99_6014	1	7534	7534	
TLL4_6883__full	17583	TLL4	k99_6883	1	17583	17583	
TLL4_8500__full	7467	TLL4	k99_8500	1	7467	7467	
TLL4_9125__full	5572	TLL4	k99_9125	1	5572	5572	
TLL4_11115__full	7337	TLL4	k99_11115	1	7337	7337	
TLL4_11376__full	8352	TLL4	k99_11376	1	8352	8352	
TLL4_13466__full	6302	TLL4	k99_13466	1	6302	6302	
TLL4_13704__full	6290	TLL4	k99_13704	1	6290	6290	
TLL4_15052__full	7344	TLL4	k99_15052	1	7344	7344	
TLL4_16315__full	6084	TLL4	k99_16315	1	6084	6084	
TLL4_16925__full	6828	TLL4	k99_16925	1	6828	6828	
TLL4_19085__full	5121	TLL4	k99_19085	1	5121	5121	
TLL4_19875__full	6466	TLL4	k99_19875	1	6466	6466	
TLL4_20561__full	10174	TLL4	k99_20561	1	10174	10174	
TLL4_22546__full	11842	TLL4	k99_22546	1	11842	11842	
TLL4_22560__full	7630	TLL4	k99_22560	1	7630	7630	
TLL4_24211__full	5474	TLL4	k99_24211	1	5474	5474	
TLL4_24389__full	8979	TLL4	k99_24389	1	8979	8979	
TLL4_24730__full	7088	TLL4	k99_24730	1	7088	7088	
TLL4_26697__full	5681	TLL4	k99_26697	1	5681	5681	
TLL4_28223__full	18912	TLL4	k99_28223	1	18912	18912	
TLL4_29475__full	9530	TLL4	k99_29475	1	9530	9530	
TLL4_33392__full	6459	TLL4	k99_33392	1	6459	6459	
TLL4_34387__full	5856	TLL4	k99_34387	1	5856	5856	
TLL4_37043__full	7207	TLL4	k99_37043	1	7207	7207	
TLL4_38821__full	9884	TLL4	k99_38821	1	9884	9884	
TLL4_39807__full	9395	TLL4	k99_39807	1	9395	9395	
TLL4_40172__full	14514	TLL4	k99_40172	1	14514	14514	
TLL4_41213__full	5993	TLL4	k99_41213	1	5993	5993	
TLL4_41281__full	9562	TLL4	k99_41281	1	9562	9562	
TLL4_44151__full	5703	TLL4	k99_44151	1	5703	5703	
TLL4_47685__full	5058	TLL4	k99_47685	1	5058	5058	
TLL4_48197__full	5980	TLL4	k99_48197	1	5980	5980	
TLL4_48415__full	20865	TLL4	k99_48415	1	20865	20865	
TLL4_51685__full	18625	TLL4	k99_51685	1	18625	18625	
TLL4_53089__full	5545	TLL4	k99_53089	1	5545	5545	
TLL4_53949__full	6393	TLL4	k99_53949	1	6393	6393	
TLL4_54336__full	8103	TLL4	k99_54336	1	8103	8103	
TLL4_54536__full	10346	TLL4	k99_54536	1	10346	10346	
TLL4_54756__full	14192	TLL4	k99_54756	1	14192	14192	
TLL4_55888__full	9300	TLL4	k99_55888	1	9300	9300	
TLL4_58358__full	17544	TLL4	k99_58358	1	17544	17544	
TLL4_59174__full	12938	TLL4	k99_59174	1	12938	12938	
TLL4_59729__full	13083	TLL4	k99_59729	1	13083	13083	
TLL4_60772__full	8703	TLL4	k99_60772	1	8703	8703	
TLL4_62835__full	12277	TLL4	k99_62835	1	12277	12277	
TLL4_63167__full	19739	TLL4	k99_63167	1	19739	19739	
TLL4_64232__full	7396	TLL4	k99_64232	1	7396	7396	
TLL4_65122__full	6170	TLL4	k99_65122	1	6170	6170	
TLL4_68313__full	6962	TLL4	k99_68313	1	6962	6962	
TLL4_70220__full	5939	TLL4	k99_70220	1	5939	5939	
TLL4_71779__full	13269	TLL4	k99_71779	1	13269	13269	
TLL4_72797__full	9295	TLL4	k99_72797	1	9295	9295	
TLL4_73851__full	9138	TLL4	k99_73851	1	9138	9138	
TLL4_75073__full	8877	TLL4	k99_75073	1	8877	8877	
TLL4_75924__full	6825	TLL4	k99_75924	1	6825	6825	
TLL4_78124__full	6951	TLL4	k99_78124	1	6951	6951	
TLL4_78565__full	7945	TLL4	k99_78565	1	7945	7945	
TLL4_78774__full	7209	TLL4	k99_78774	1	7209	7209	
TLL4_79534__full	5587	TLL4	k99_79534	1	5587	5587	
TLL4_80291__full	5731	TLL4	k99_80291	1	5731	5731	
TLL4_82017__full	11164	TLL4	k99_82017	1	11164	11164	
TLL4_83341__full	17711	TLL4	k99_83341	1	17711	17711	
TLL4_88479__full	10036	TLL4	k99_88479	1	10036	10036	
TLL4_92027__full	25563	TLL4	k99_92027	1	25563	25563	
TLL4_92523__full	6561	TLL4	k99_92523	1	6561	6561	
TLL4_98406__full	5671	TLL4	k99_98406	1	5671	5671	
TLL4_98555__full	7710	TLL4	k99_98555	1	7710	7710	
TLL4_99618__full	21996	TLL4	k99_99618	1	21996	21996	
TLL4_99942__full	6699	TLL4	k99_99942	1	6699	6699	
TLL4_102053__full	5544	TLL4	k99_102053	1	5544	5544	
TLL4_106478__full	6466	TLL4	k99_106478	1	6466	6466	
TLL4_108880__full	14709	TLL4	k99_108880	1	14709	14709	
TLL4_115290__full	28775	TLL4	k99_115290	1	28775	28775	
TLL4_115426__full	11873	TLL4	k99_115426	1	11873	11873	
TLL4_116885__full	5947	TLL4	k99_116885	1	5947	5947	
TLL4_117740__full	19690	TLL4	k99_117740	1	19690	19690	
TLL4_118389__full	7544	TLL4	k99_118389	1	7544	7544	
TLL4_121641__full	15174	TLL4	k99_121641	1	15174	15174	
TLL4_127223__full	5955	TLL4	k99_127223	1	5955	5955	
TLL4_128622__full	7789	TLL4	k99_128622	1	7789	7789	
TLL4_135327__full	7348	TLL4	k99_135327	1	7348	7348	
TLL4_136808__full	8454	TLL4	k99_136808	1	8454	8454	
TLL4_140168__full	6273	TLL4	k99_140168	1	6273	6273	
TLL4_143452__full	10950	TLL4	k99_143452	1	10950	10950	
TLL4_146151__full	9796	TLL4	k99_146151	1	9796	9796	
TLL4_148047__full	9281	TLL4	k99_148047	1	9281	9281	
TLL4_155640__full	7654	TLL4	k99_155640	1	7654	7654	
TLL4_158212__full	10273	TLL4	k99_158212	1	10273	10273	
TLL4_161911__lt2gene	5144	TLL4	k99_161911	1	5144	5144	
TLL4_162452__full	7310	TLL4	k99_162452	1	7310	7310	
TLL4_165719__full	5393	TLL4	k99_165719	1	5393	5393	
TLL4_167180__full	5197	TLL4	k99_167180	1	5197	5197	
TLL4_171154__full	32154	TLL4	k99_171154	1	32154	32154	
TLL4_172314__full	7058	TLL4	k99_172314	1	7058	7058	
TLL4_173568__full	10711	TLL4	k99_173568	1	10711	10711	
TLL4_175608__full	8570	TLL4	k99_175608	1	8570	8570	
TLL4_177005__full	6224	TLL4	k99_177005	1	6224	6224	
TLL4_177437__full	5181	TLL4	k99_177437	1	5181	5181	
TLL4_179883__full	9289	TLL4	k99_179883	1	9289	9289	
TLL4_180676__full	23256	TLL4	k99_180676	1	23256	23256	
TLL4_180961__full	7987	TLL4	k99_180961	1	7987	7987	
TLL4_182989__full	5099	TLL4	k99_182989	1	5099	5099	
TLL4_189656__full	5316	TLL4	k99_189656	1	5316	5316	
TLL4_189969__full	5757	TLL4	k99_189969	1	5757	5757	
TLL4_193431__full	11033	TLL4	k99_193431	1	11033	11033	
TLL4_196585__full	7217	TLL4	k99_196585	1	7217	7217	
TLL4_202199__full	8767	TLL4	k99_202199	1	8767	8767	
TLL4_204004__full	6923	TLL4	k99_204004	1	6923	6923	
TLL4_206809__full	12213	TLL4	k99_206809	1	12213	12213	
TLL4_211226__full	13878	TLL4	k99_211226	1	13878	13878	
TLL4_218131__full	11135	TLL4	k99_218131	1	11135	11135	
TLL4_218998__full	5556	TLL4	k99_218998	1	5556	5556	
TLL4_220163__full	7130	TLL4	k99_220163	1	7130	7130	
TLL4_221287__full	12619	TLL4	k99_221287	1	12619	12619	
TLL4_223324__full	8831	TLL4	k99_223324	1	8831	8831	
TLL4_223607__full	20249	TLL4	k99_223607	1	20249	20249	
TLL4_225713__full	9421	TLL4	k99_225713	1	9421	9421	
TLL4_230190__full	8172	TLL4	k99_230190	1	8172	8172	
TLL4_234481__full	5306	TLL4	k99_234481	1	5306	5306	
TLL4_235374__full	8792	TLL4	k99_235374	1	8792	8792	
TLL4_235528__full	9108	TLL4	k99_235528	1	9108	9108	
TLL4_240576__full	7639	TLL4	k99_240576	1	7639	7639	
TLL4_241203__full	6663	TLL4	k99_241203	1	6663	6663	
TLL4_241546__full	5512	TLL4	k99_241546	1	5512	5512	
TLL4_247130__full	10916	TLL4	k99_247130	1	10916	10916	
TLL4_249575__full	10000	TLL4	k99_249575	1	10000	10000	
TLL4_255977__full	9121	TLL4	k99_255977	1	9121	9121	
TLL4_257308__full	13128	TLL4	k99_257308	1	13128	13128	
TLL4_258479__full	8757	TLL4	k99_258479	1	8757	8757	
TLL4_261511__full	5572	TLL4	k99_261511	1	5572	5572	
TLL4_263161__full	18856	TLL4	k99_263161	1	18856	18856	
TLL4_266060__full	11235	TLL4	k99_266060	1	11235	11235	
TLL4_276003__full	6041	TLL4	k99_276003	1	6041	6041	
TLL4_291232__full	9573	TLL4	k99_291232	1	9573	9573	
TLL4_299678__full	17180	TLL4	k99_299678	1	17180	17180	
TLL4_313428__full	18881	TLL4	k99_313428	1	18881	18881	
TLL4_317457__full	5640	TLL4	k99_317457	1	5640	5640	
TLL4_321384__full	22355	TLL4	k99_321384	1	22355	22355	
TLL4_338267__full	7102	TLL4	k99_338267	1	7102	7102	
TLL4_338492__full	5074	TLL4	k99_338492	1	5074	5074	
TLL4_341438__full	5048	TLL4	k99_341438	1	5048	5048	
TLL4_343014__full	6555	TLL4	k99_343014	1	6555	6555	
