seq_id_hyb	seq_len_hyb	votu95_id	sample_id_hyb	seq_id_sr	seq_len_sr	sample_id_sr	#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
TLL4_opera_contig_661	21782	hyb_TLL4_opera_contig_661	4	TLL4_k99_416075	6592	4	TLL4_opera_contig_661	1	21782	5412	21770	99.9449	31.6394	39.9	38.7
TLL4_opera_contig_715	18394	hyb_TLL4_opera_contig_715	4	TLL4_k99_235374	8792	4	TLL4_opera_contig_715	1	18394	1623	18327	99.6358	11.4258	39.7	60.0
TLL4_opera_contig_779_provirus_1_17937	17937	hyb_TLL4_opera_contig_779_provirus_1_17937	4	TLL4_k99_276003	6041	4	TLL4_opera_contig_779_provirus_1_17937	1	17937	4730	17937	100.0	33.8714	39.8	60.0
TLL4_opera_contig_85_provirus_34664_56235	21572	hyb_TLL4_opera_contig_85_provirus_34664_56235	4	TLL4_13704__full	6290	4	TLL4_opera_contig_85_provirus_34664_56235	1	21572	15189	21572	100.0	90.621	39.8	60.0
TLL5_183__full_1	45445	hyb_TLL5_183__full_1	5	TLL5_k99_165086	9332	5	TLL5_183__full_1	1	45445	4873	44238	97.344	13.9984	39.9	60.0
TLL5_304195__full_1	21962	hyb_TLL5_304195__full_1	5	TLL5_k99_222427	6893	5	TLL5_304195__full_1	1	21962	1446	19284	87.8062	8.72917	39.6	60.0
TLL5_305399__0_partial_1	36325	hyb_TLL5_305399__0_partial_1	5	TLL5_k99_441083	11320	5	TLL5_305399__0_partial_1	1	36325	4193	35927	98.9043	15.1989	39.8	60.0
TLL5_305812__0_partial_1	53171	hyb_TLL5_305812__0_partial_1	5	TLL5_k99_47133	9648	5	TLL5_305812__0_partial_1	1	53171	23926	53171	100.0	58.7374	39.9	59.3
TLL5_307559__0_partial_1	38658	hyb_TLL5_307559__0_partial_1	5	TLL5_k99_149613	15351	5	TLL5_307559__0_partial_1	1	38658	39246	38637	99.9457	132.06	39.7	60.0
TLL5_307977__full_1	40861	hyb_TLL5_307977__full_1	5	TLL5_42211__full_1	16299	5	TLL5_307977__full_1	1	40861	4910	40660	99.5081	15.8021	39.8	60.0
TLL5_307984__0_partial_1	44042	hyb_TLL5_307984__0_partial_1	5	TLL5_k99_187393	21234	5	TLL5_307984__0_partial_1	1	44042	9587	44029	99.9705	28.62	39.8	60.0
TLL5_308607__full_1	54985	hyb_TLL5_308607__full_1	5	TLL5_k99_405443	19015	5	TLL5_308607__full_1	1	54985	6372	54862	99.7763	15.1496	39.8	60.0
TLL5_594__full	23240	hyb_TLL5_594__full	5	TLL5_35985__full	8348	5	TLL5_594__full	1	23240	5114	22981	98.8855	29.1892	39.7	59.9
TLL5_98__full_1	52196	hyb_TLL5_98__full_1	5	TLL5_k99_366754	12128	5	TLL5_98__full_1	1	52196	7662	52052	99.7241	19.7065	39.7	60.0
TLL5_opera_contig_1028	19381	hyb_TLL5_opera_contig_1028	5	TLL5_k99_326773	5423	5	TLL5_opera_contig_1028	1	19381	855	14466	74.6401	5.90511	39.7	60.0
TLL5_opera_contig_115_provirus_18_36221	36204	hyb_TLL5_opera_contig_115_provirus_18_36221	5	TLL5_k99_249078	12650	5	TLL5_opera_contig_115_provirus_18_36221	1	36204	26040	35795	98.8703	93.676	40.0	60.0
TLL5_opera_contig_1225	18488	hyb_TLL5_opera_contig_1225	5	TLL5_k99_371688	8061	5	TLL5_opera_contig_1225	1	18488	889	15349	83.0214	6.30414	39.8	60.0
TLL5_opera_contig_137	47300	hyb_TLL5_opera_contig_137	5	TLL5_k99_127512	16760	5	TLL5_opera_contig_137	1	47300	10461	47226	99.8436	29.2104	39.8	60.0
TLL5_opera_contig_14	143323	hyb_TLL5_opera_contig_14	5	TLL5_k99_4539	18613	5	TLL5_opera_contig_14	1	143323	20717	143167	99.8912	18.8014	39.9	60.0
TLL5_opera_contig_178_provirus_25425_59110	33686	hyb_TLL5_opera_contig_178_provirus_25425_59110	5	TLL5_k99_255461	7549	5	TLL5_opera_contig_178_provirus_25425_59110	1	33686	15436	33672	99.9584	62.3292	39.7	60.0
TLL5_opera_contig_1846	11709	hyb_TLL5_opera_contig_1846	5	TLL5_k99_187205	5195	5	TLL5_opera_contig_1846	1	11709	494	8213	70.1426	5.47203	39.9	60.0
TLL5_opera_contig_188	42140	hyb_TLL5_opera_contig_188	5	TLL5_k99_348131	16043	5	TLL5_opera_contig_188	1	42140	5238	41918	99.4732	16.2991	39.8	60.0
TLL5_opera_contig_189_provirus_29789_53692	23904	hyb_TLL5_opera_contig_189_provirus_29789_53692	5	TLL5_k99_21919	5252	5	TLL5_opera_contig_189_provirus_29789_53692	1	23904	6372	21440	89.6921	34.456	39.8	59.5
TLL5_opera_contig_213_provirus_5399_46285	40887	hyb_TLL5_opera_contig_213_provirus_5399_46285	5	TLL5_k99_185163	18633	5	TLL5_opera_contig_213_provirus_5399_46285	1	40887	6617	40812	99.8166	20.8456	39.9	60.0
TLL5_opera_contig_237	37712	hyb_TLL5_opera_contig_237	5	TLL5_k99_119653	15473	5	TLL5_opera_contig_237	1	37712	19277	37712	100.0	67.1457	39.8	60.0
TLL5_opera_contig_242	37022	hyb_TLL5_opera_contig_242	5	TLL5_k99_11904	17696	5	TLL5_opera_contig_242	1	37022	5202	36983	99.8947	18.4277	39.8	60.0
TLL5_opera_contig_258	35594	hyb_TLL5_opera_contig_258	5	TLL5_k99_168939	17515	5	TLL5_opera_contig_258	1	35594	3747	35401	99.4578	13.9477	39.8	60.0
TLL5_opera_contig_282	53326	hyb_TLL5_opera_contig_282	5	TLL5_k99_35534	10150	5	TLL5_opera_contig_282	1	53326	23442	52609	98.6554	56.0122	39.9	60.0
TLL5_opera_contig_294	34280	hyb_TLL5_opera_contig_294	5	TLL5_k99_252868	16221	5	TLL5_opera_contig_294	1	34280	3506	32738	95.5018	13.1885	39.8	60.0
TLL5_opera_contig_297	36461	hyb_TLL5_opera_contig_297	5	TLL5_k99_262784	11572	5	TLL5_opera_contig_297	1	36461	4264	34736	95.2689	15.7146	39.7	60.0
TLL5_opera_contig_2_provirus_70791_267103	196313	hyb_TLL5_opera_contig_2_provirus_70791_267103	5	TLL5_k99_230209	26971	5	TLL5_opera_contig_2_provirus_70791_267103	1	196313	131100	196139	99.9114	88.1403	39.8	59.6
TLL5_opera_contig_305399_provirus_432375_477821	45447	hyb_TLL5_opera_contig_305399_provirus_432375_477821	5	TLL5_k99_486382	15066	5	TLL5_opera_contig_305399_provirus_432375_477821	1	45447	7525	44522	97.9647	21.707	39.8	60.0
TLL5_opera_contig_305400_provirus_399482_441101	41620	hyb_TLL5_opera_contig_305400_provirus_399482_441101	5	TLL5_k99_248329	13533	5	TLL5_opera_contig_305400_provirus_399482_441101	1	41620	5055	41572	99.8847	15.82	39.8	59.9
TLL5_opera_contig_305407_provirus_333372_367066	33695	hyb_TLL5_opera_contig_305407_provirus_333372_367066	5	TLL5_k99_278836	8202	5	TLL5_opera_contig_305407_provirus_333372_367066	1	33695	3098	33546	99.5578	12.0859	39.9	60.0
TLL5_opera_contig_305421	65390	hyb_TLL5_opera_contig_305421	5	TLL5_k99_383513	7904	5	TLL5_opera_contig_305421	1	65390	6153	65115	99.5794	12.424	39.9	59.7
TLL5_opera_contig_305866	15224	hyb_TLL5_opera_contig_305866	5	TLL5_k99_202962	5373	5	TLL5_opera_contig_305866	1	15224	1392	14939	98.128	11.8706	39.8	59.9
TLL5_opera_contig_306041_provirus_98391_136292	37902	hyb_TLL5_opera_contig_306041_provirus_98391_136292	5	TLL5_k99_147624_provirus_8484_21903	13420	5	TLL5_opera_contig_306041_provirus_98391_136292	1	37902	4724	37201	98.1505	16.3602	39.8	60.0
TLL5_opera_contig_306081	32925	hyb_TLL5_opera_contig_306081	5	TLL5_k99_172755	7726	5	TLL5_opera_contig_306081	1	32925	2854	32414	98.448	11.7262	39.7	60.0
TLL5_opera_contig_306328_provirus_4443_51424	46982	hyb_TLL5_opera_contig_306328_provirus_4443_51424	5	TLL5_k99_361204	17840	5	TLL5_opera_contig_306328_provirus_4443_51424	1	46982	6118	46481	98.9336	16.8992	39.8	59.1
TLL5_opera_contig_306339_provirus_3_141269	141267	hyb_TLL5_opera_contig_306339_provirus_3_141269	5	TLL5_k99_22451	32204	5	TLL5_opera_contig_306339_provirus_3_141269	1	141267	31569	134364	95.1135	29.37	39.8	59.9
TLL5_opera_contig_306446	28987	hyb_TLL5_opera_contig_306446	5	TLL5_k99_16253	11314	5	TLL5_opera_contig_306446	1	28987	5742	28190	97.2505	26.0282	39.8	55.4
TLL5_opera_contig_306447	32028	hyb_TLL5_opera_contig_306447	5	TLL5_k99_255935	6857	5	TLL5_opera_contig_306447	1	32028	9450	31148	97.2524	38.3499	39.8	57.6
TLL5_opera_contig_306886	21772	hyb_TLL5_opera_contig_306886	5	TLL5_k99_234202	5893	5	TLL5_opera_contig_306886	1	21772	2077	19182	88.104	12.38	39.8	60.0
TLL5_opera_contig_306910_provirus_40679_83071	42393	hyb_TLL5_opera_contig_306910_provirus_40679_83071	5	TLL5_k99_171883	12069	5	TLL5_opera_contig_306910_provirus_40679_83071	1	42393	6089	42386	99.9835	18.5578	39.9	59.8
TLL5_opera_contig_307863_provirus_76_22475	22400	hyb_TLL5_opera_contig_307863_provirus_76_22475	5	TLL5_k99_238525	6859	5	TLL5_opera_contig_307863_provirus_76_22475	1	22400	5873	22359	99.817	35.6958	39.6	60.0
TLL5_opera_contig_308159_provirus_53127_88868	35742	hyb_TLL5_opera_contig_308159_provirus_53127_88868	5	TLL5_k99_225135	11026	5	TLL5_opera_contig_308159_provirus_53127_88868	1	35742	3580	33251	93.0306	13.1081	39.8	60.0
TLL5_opera_contig_308208_provirus_180797_220047	39251	hyb_TLL5_opera_contig_308208_provirus_180797_220047	5	TLL5_k99_221286	11043	5	TLL5_opera_contig_308208_provirus_180797_220047	1	39251	3130	37853	96.4383	10.3643	39.9	60.0
TLL5_opera_contig_308227_provirus_643114_679820	36707	hyb_TLL5_opera_contig_308227_provirus_643114_679820	5	TLL5_k99_16982_provirus_3_12552	12550	5	TLL5_opera_contig_308227_provirus_643114_679820	1	36707	17506	36707	100.0	64.0021	39.8	60.0
TLL5_opera_contig_308231_provirus_180_44373	44194	hyb_TLL5_opera_contig_308231_provirus_180_44373	5	TLL5_k99_64271	20013	5	TLL5_opera_contig_308231_provirus_180_44373	1	44194	18066	44194	100.0	54.3613	39.7	60.0
TLL5_opera_contig_308441	35395	hyb_TLL5_opera_contig_308441	5	TLL5_k99_26761	6310	5	TLL5_opera_contig_308441	1	35395	2519	35005	98.8981	9.35607	39.8	60.0
TLL5_opera_contig_309141_provirus_37396_83498	46103	hyb_TLL5_opera_contig_309141_provirus_37396_83498	5	TLL5_k99_68815	14889	5	TLL5_opera_contig_309141_provirus_37396_83498	1	46103	6331	44059	95.5664	18.2111	39.8	60.0
TLL5_opera_contig_309437_provirus_23_44623	44601	hyb_TLL5_opera_contig_309437_provirus_23_44623	5	TLL5_k99_75164	17114	5	TLL5_opera_contig_309437_provirus_23_44623	1	44601	7841	44598	99.9933	23.4046	39.7	60.0
TLL5_opera_contig_309475_provirus_297101_324988	27888	hyb_TLL5_opera_contig_309475_provirus_297101_324988	5	TLL5_k99_178633	10948	5	TLL5_opera_contig_309475_provirus_297101_324988	1	27888	4687	27635	99.0928	22.1275	39.8	60.0
TLL5_opera_contig_322	38477	hyb_TLL5_opera_contig_322	5	TLL5_k99_85732	7969	5	TLL5_opera_contig_322	1	38477	3543	37092	96.4004	12.208	39.9	60.0
TLL5_opera_contig_369	31424	hyb_TLL5_opera_contig_369	5	TLL5_k99_87817	11667	5	TLL5_opera_contig_369	1	31424	18198	31424	100.0	77.4081	39.8	60.0
TLL5_opera_contig_455	32851	hyb_TLL5_opera_contig_455	5	TLL5_k99_435377	14806	5	TLL5_opera_contig_455	1	32851	3766	32653	99.3973	14.9146	39.9	60.0
TLL5_opera_contig_493	25034	hyb_TLL5_opera_contig_493	5	TLL5_k99_266842	6980	5	TLL5_opera_contig_493	1	25034	2556	24918	99.5366	13.623	39.7	60.0
TLL5_opera_contig_56_provirus_2_24950	24949	hyb_TLL5_opera_contig_56_provirus_2_24950	5	TLL5_k99_359703	11652	5	TLL5_opera_contig_56_provirus_2_24950	1	24949	1882	24600	98.6011	10.2918	39.7	60.0
TLL5_opera_contig_72	65472	hyb_TLL5_opera_contig_72	5	TLL5_k99_343504	12231	5	TLL5_opera_contig_72	1	65472	5998	64820	99.0042	12.0442	39.9	59.6
TLL5_opera_contig_77	60064	hyb_TLL5_opera_contig_77	5	TLL5_k99_441043	13843	5	TLL5_opera_contig_77	1	60064	11760	60046	99.97	25.7926	39.8	59.5
TLL5_opera_contig_806	25098	hyb_TLL5_opera_contig_806	5	TLL5_k99_243958	7283	5	TLL5_opera_contig_806	1	25098	2800	23069	91.9157	14.5211	39.7	60.0
TLL5_opera_contig_890	17603	hyb_TLL5_opera_contig_890	5	TLL5_k99_187556	7592	5	TLL5_opera_contig_890	1	17603	1219	17603	100.0	8.85537	39.9	60.0
TLL6_111__full_1	42308	hyb_TLL6_111__full_1	6	TLL6_k99_238114	11967	6	TLL6_111__full_1	1	42308	6008	38835	91.7912	18.617	39.7	60.0
TLL6_189570__0_partial_1	43665	hyb_TLL6_189570__0_partial_1	6	TLL6_k99_232133	9112	6	TLL6_189570__0_partial_1	1	43665	18373	43665	100.0	55.3308	39.8	60.0
TLL6_189948__0_partial	19939	hyb_TLL6_189948__0_partial	6	TLL6_k99_134130_provirus_12307_20842	8536	6	TLL6_189948__0_partial	1	19939	2766	19939	100.0	18.5304	39.7	59.8
TLL6_191925__0_partial_1	38163	hyb_TLL6_191925__0_partial_1	6	TLL6_k99_29920	14289	6	TLL6_191925__0_partial_1	1	38163	31189	38163	100.0	108.655	39.7	60.0
TLL6_191940__0_partial_1	43126	hyb_TLL6_191940__0_partial_1	6	TLL6_k99_227810	18382	6	TLL6_191940__0_partial_1	1	43126	17070	43126	100.0	51.2103	39.9	60.0
TLL6_194328__0_partial_1	19500	hyb_TLL6_194328__0_partial_1	6	TLL6_k99_81632	8300	6	TLL6_194328__0_partial_1	1	19500	4193	19500	100.0	28.1828	39.9	59.6
TLL6_194429__0_partial_1	33541	hyb_TLL6_194429__0_partial_1	6	TLL6_k99_98225	7562	6	TLL6_194429__0_partial_1	1	33541	3818	27857	83.0536	14.5155	39.9	60.0
TLL6_53__full_1	45055	hyb_TLL6_53__full_1	6	TLL6_k99_232534	9195	6	TLL6_53__full_1	1	45055	6198	44965	99.8002	17.9595	39.9	59.5
TLL6_5__full_1	89990	hyb_TLL6_5__full_1	6	TLL6_k99_254604	24294	6	TLL6_5__full_1	1	89990	10035	89711	99.69	14.7065	39.8	60.0
TLL6_73__full_1	74058	hyb_TLL6_73__full_1	6	TLL6_k99_285558_provirus_1_24526	24526	6	TLL6_73__full_1	1	74058	28201	73580	99.3546	49.5695	39.8	60.0
TLL6_770__full	15983	hyb_TLL6_770__full	6	TLL6_177171__full	6426	6	TLL6_770__full	1	15983	1191	15505	97.0093	9.69361	39.9	58.8
TLL6_951__full	12781	hyb_TLL6_951__full	6	TLL6_269587__full	5250	6	TLL6_951__full	1	12781	1034	12749	99.7496	10.5827	39.9	60.0
TLL6_opera_contig_1059	13967	hyb_TLL6_opera_contig_1059	6	TLL6_299462__full	6624	6	TLL6_opera_contig_1059	1	13967	1412	11493	82.2868	13.0862	39.8	60.0
TLL6_opera_contig_1097	12778	hyb_TLL6_opera_contig_1097	6	TLL6_k99_23116	5475	6	TLL6_opera_contig_1097	1	12778	603	11839	92.6514	6.44882	39.7	60.0
TLL6_opera_contig_121	46186	hyb_TLL6_opera_contig_121	6	TLL6_k99_81846	20298	6	TLL6_opera_contig_121	1	46186	10380	46070	99.7488	29.2835	39.8	60.0
TLL6_opera_contig_132	71453	hyb_TLL6_opera_contig_132	6	TLL6_k99_89398	18879	6	TLL6_opera_contig_132	1	71453	8789	60443	84.5913	16.0006	39.9	60.0
TLL6_opera_contig_133	47133	hyb_TLL6_opera_contig_133	6	TLL6_k99_32022	6548	6	TLL6_opera_contig_133	1	47133	3022	44366	94.1294	8.45972	39.9	60.0
TLL6_opera_contig_139	42890	hyb_TLL6_opera_contig_139	6	TLL6_k99_26068	21372	6	TLL6_opera_contig_139	1	42890	5270	42878	99.972	15.6502	39.9	60.0
TLL6_opera_contig_13_provirus_90417_133082	42666	hyb_TLL6_opera_contig_13_provirus_90417_133082	6	TLL6_k99_131708_provirus_5590_16191	10602	6	TLL6_opera_contig_13_provirus_90417_133082	1	42666	9054	42666	100.0	27.7882	39.8	60.0
TLL6_opera_contig_14	175516	hyb_TLL6_opera_contig_14	6	TLL6_k99_328815	20760	6	TLL6_opera_contig_14	1	175516	116640	175381	99.9231	86.7148	39.8	56.3
TLL6_opera_contig_150	46789	hyb_TLL6_opera_contig_150	6	TLL6_k99_72458	6039	6	TLL6_opera_contig_150	1	46789	3350	43824	93.663	9.35893	39.9	60.0
TLL6_opera_contig_1534_provirus_3_20197	20195	hyb_TLL6_opera_contig_1534_provirus_3_20197	6	TLL6_k99_232156	6077	6	TLL6_opera_contig_1534_provirus_3_20197	1	20195	16530	20195	100.0	107.46	39.7	60.0
TLL6_opera_contig_169	40930	hyb_TLL6_opera_contig_169	6	TLL6_k99_41321	19263	6	TLL6_opera_contig_169	1	40930	15402	40930	100.0	48.6968	39.8	60.0
TLL6_opera_contig_189934_provirus_108842_151417	42576	hyb_TLL6_opera_contig_189934_provirus_108842_151417	6	TLL6_k99_159982	11158	6	TLL6_opera_contig_189934_provirus_108842_151417	1	42576	4633	38171	89.6538	14.436	39.7	60.0
TLL6_opera_contig_189939_provirus_23171_70167	46997	hyb_TLL6_opera_contig_189939_provirus_23171_70167	6	TLL6_k99_32026_provirus_2_12445	12444	6	TLL6_opera_contig_189939_provirus_23171_70167	1	46997	7368	46925	99.8468	20.768	39.7	60.0
TLL6_opera_contig_189957_provirus_103_14018	13916	hyb_TLL6_opera_contig_189957_provirus_103_14018	6	TLL6_k99_74708	5327	6	TLL6_opera_contig_189957_provirus_103_14018	1	13916	1435	12149	87.3024	13.5707	39.9	60.0
TLL6_opera_contig_190481_provirus_101_19719	19619	hyb_TLL6_opera_contig_190481_provirus_101_19719	6	TLL6_14035__full	6259	6	TLL6_opera_contig_190481_provirus_101_19719	1	19619	1015	10592	53.9885	6.82558	39.5	59.8
TLL6_opera_contig_190542_provirus_254202_291785	37584	hyb_TLL6_opera_contig_190542_provirus_254202_291785	6	TLL6_k99_44409	14891	6	TLL6_opera_contig_190542_provirus_254202_291785	1	37584	7127	37584	100.0	24.7052	39.8	60.0
TLL6_opera_contig_190842_provirus_2_54470	54469	hyb_TLL6_opera_contig_190842_provirus_2_54470	6	TLL6_k99_27425	19516	6	TLL6_opera_contig_190842_provirus_2_54470	1	54469	20575	54469	100.0	49.4743	39.8	58.4
TLL6_opera_contig_190854_provirus_227929_297415	69487	hyb_TLL6_opera_contig_190854_provirus_227929_297415	6	TLL6_k99_28030	21524	6	TLL6_opera_contig_190854_provirus_227929_297415	1	69487	5135	52307	75.276	9.69566	39.9	59.2
TLL6_opera_contig_190856_provirus_39233_93307	54075	hyb_TLL6_opera_contig_190856_provirus_39233_93307	6	TLL6_k99_2760	19930	6	TLL6_opera_contig_190856_provirus_39233_93307	1	54075	7990	53313	98.5908	19.1412	39.8	59.5
TLL6_opera_contig_191544_provirus_69737_116367	46631	hyb_TLL6_opera_contig_191544_provirus_69737_116367	6	TLL6_k99_217302	9546	6	TLL6_opera_contig_191544_provirus_69737_116367	1	46631	5757	44028	94.4179	16.0884	39.8	58.9
TLL6_opera_contig_192142_provirus_79731_141103	61373	hyb_TLL6_opera_contig_192142_provirus_79731_141103	6	TLL6_k99_71777	12993	6	TLL6_opera_contig_192142_provirus_79731_141103	1	61373	8792	61078	99.5193	18.4844	39.9	44.8
TLL6_opera_contig_193256_provirus_1_71700	71700	hyb_TLL6_opera_contig_193256_provirus_1_71700	6	TLL6_k99_166670	5258	6	TLL6_opera_contig_193256_provirus_1_71700	1	71700	4095	61470	85.7322	7.47036	39.9	60.0
TLL6_opera_contig_193321	38342	hyb_TLL6_opera_contig_193321	6	TLL6_k99_166779	7243	6	TLL6_opera_contig_193321	1	38342	3559	32049	83.5872	11.9821	39.9	59.4
TLL6_opera_contig_193471_provirus_228124_280927	52804	hyb_TLL6_opera_contig_193471_provirus_228124_280927	6	TLL6_k99_82000	16122	6	TLL6_opera_contig_193471_provirus_228124_280927	1	52804	24492	52804	100.0	60.3219	39.8	59.8
TLL6_opera_contig_193477_provirus_87955_128718	40764	hyb_TLL6_opera_contig_193477_provirus_87955_128718	6	TLL6_k99_248242	9784	6	TLL6_opera_contig_193477_provirus_87955_128718	1	40764	14230	40764	100.0	45.3184	39.9	60.0
TLL6_opera_contig_193820_provirus_431024_499855	68832	hyb_TLL6_opera_contig_193820_provirus_431024_499855	6	TLL6_k99_86251	22500	6	TLL6_opera_contig_193820_provirus_431024_499855	1	68832	15259	68832	100.0	29.0157	39.8	60.0
TLL6_opera_contig_194462_provirus_737338_762279	24942	hyb_TLL6_opera_contig_194462_provirus_737338_762279	6	TLL6_k99_229145	11531	6	TLL6_opera_contig_194462_provirus_737338_762279	1	24942	36077	24942	100.0	187.696	39.8	60.0
TLL6_opera_contig_20	137574	hyb_TLL6_opera_contig_20	6	TLL6_k99_40714	10587	6	TLL6_opera_contig_20	1	137574	33119	137573	99.9993	31.5165	39.9	59.3
TLL6_opera_contig_217	32947	hyb_TLL6_opera_contig_217	6	TLL6_k99_168211	6857	6	TLL6_opera_contig_217	1	32947	37841	32947	100.0	148.141	40.0	60.0
TLL6_opera_contig_226	34478	hyb_TLL6_opera_contig_226	6	TLL6_k99_52390	15664	6	TLL6_opera_contig_226	1	34478	27833	34478	100.0	104.004	40.0	60.0
TLL6_opera_contig_259	39790	hyb_TLL6_opera_contig_259	6	TLL6_k99_106727	13725	6	TLL6_opera_contig_259	1	39790	4155	39359	98.9168	13.5627	39.8	29.4
TLL6_opera_contig_301	27250	hyb_TLL6_opera_contig_301	6	TLL6_k99_154481	7666	6	TLL6_opera_contig_301	1	27250	1742	26948	98.8917	8.30815	39.8	60.0
TLL6_opera_contig_358	31818	hyb_TLL6_opera_contig_358	6	TLL6_k99_143702	14622	6	TLL6_opera_contig_358	1	31818	12866	31818	100.0	52.899	39.9	60.0
TLL6_opera_contig_361	23732	hyb_TLL6_opera_contig_361	6	TLL6_k99_283969	8873	6	TLL6_opera_contig_361	1	23732	2258	23641	99.6166	12.3213	39.9	58.9
TLL6_opera_contig_37_provirus_66723_102892	36170	hyb_TLL6_opera_contig_37_provirus_66723_102892	6	TLL6_k99_141549	9342	6	TLL6_opera_contig_37_provirus_66723_102892	1	36170	25037	36132	99.8949	89.7707	39.8	60.0
TLL6_opera_contig_430	21841	hyb_TLL6_opera_contig_430	6	TLL6_k99_78567	9356	6	TLL6_opera_contig_430	1	21841	2824	19952	91.3511	17.6388	39.7	59.9
TLL6_opera_contig_45	90298	hyb_TLL6_opera_contig_45	6	TLL6_k99_138125	7695	6	TLL6_opera_contig_45	1	90298	6335	88124	97.5924	9.1888	39.9	60.0
TLL6_opera_contig_46	102294	hyb_TLL6_opera_contig_46	6	TLL6_k99_149453	26737	6	TLL6_opera_contig_46	1	102294	52712	102281	99.9873	67.4105	39.8	51.8
TLL6_opera_contig_472	20435	hyb_TLL6_opera_contig_472	6	TLL6_k99_131	8773	6	TLL6_opera_contig_472	1	20435	4270	20435	100.0	26.7571	40.0	59.9
TLL6_opera_contig_514	18919	hyb_TLL6_opera_contig_514	6	TLL6_k99_25901	7301	6	TLL6_opera_contig_514	1	18919	1625	18041	95.3592	11.1382	39.8	60.0
TLL6_opera_contig_518	18893	hyb_TLL6_opera_contig_518	6	TLL6_k99_73481	9194	6	TLL6_opera_contig_518	1	18893	1636	18786	99.4337	11.2988	39.7	59.9
TLL6_opera_contig_529	19701	hyb_TLL6_opera_contig_529	6	TLL6_38078__full	8141	6	TLL6_opera_contig_529	1	19701	3427	19701	100.0	22.4415	39.9	60.0
TLL6_opera_contig_67	61951	hyb_TLL6_opera_contig_67	6	TLL6_k99_262323	16809	6	TLL6_opera_contig_67	1	61951	10949	61899	99.9161	23.0503	39.8	59.7
TLL6_opera_contig_82	58743	hyb_TLL6_opera_contig_82	6	TLL6_k99_102652	5852	6	TLL6_opera_contig_82	1	58743	4984	54260	92.3685	11.1421	39.8	60.0
TLL6_opera_contig_90	53267	hyb_TLL6_opera_contig_90	6	TLL6_k99_8739	26426	6	TLL6_opera_contig_90	1	53267	9441	53260	99.9869	23.4016	39.7	60.0
TLL6_opera_contig_96	53559	hyb_TLL6_opera_contig_96	6	TLL6_k99_86048	16341	6	TLL6_opera_contig_96	1	53559	27067	53559	100.0	65.6164	39.9	60.0
TLL7_143984__full_1	49357	hyb_TLL7_143984__full_1	7	TLL7_k99_1855	21796	7	TLL7_143984__full_1	1	49357	6534	49068	99.4145	16.126	39.9	60.0
TLL7_30__full_1	32281	hyb_TLL7_30__full_1	7	TLL7_k99_97994	14303	7	TLL7_30__full_1	1	32281	15603	32281	100.0	60.8816	39.7	60.0
TLL7_opera_contig_140	26332	hyb_TLL7_opera_contig_140	7	TLL7_k99_70855	6159	7	TLL7_opera_contig_140	1	26332	1928	25361	96.3125	9.08723	39.8	60.0
TLL7_opera_contig_142359_provirus_24173_90553	66381	hyb_TLL7_opera_contig_142359_provirus_24173_90553	7	TLL7_k99_103102	17332	7	TLL7_opera_contig_142359_provirus_24173_90553	1	66381	16438	66381	100.0	30.467	39.8	60.0
TLL7_opera_contig_143745_provirus_277098_307297	30200	hyb_TLL7_opera_contig_143745_provirus_277098_307297	7	TLL7_k99_104231	13872	7	TLL7_opera_contig_143745_provirus_277098_307297	1	30200	5478	30200	100.0	22.2616	39.8	60.0
TLL7_opera_contig_144045_provirus_151954_179681	27728	hyb_TLL7_opera_contig_144045_provirus_151954_179681	7	TLL7_k99_115058_provirus_1_13285	13285	7	TLL7_opera_contig_144045_provirus_151954_179681	1	27728	15202	27703	99.9098	69.2317	39.8	60.0
TLL7_opera_contig_144464	54133	hyb_TLL7_opera_contig_144464	7	TLL7_k99_82792	15643	7	TLL7_opera_contig_144464	1	54133	4194	43289	79.9679	9.40585	39.8	59.9
TLL7_opera_contig_160	22519	hyb_TLL7_opera_contig_160	7	TLL7_k99_528	6386	7	TLL7_opera_contig_160	1	22519	6454	21229	94.2715	35.2021	39.8	59.9
TLL7_opera_contig_325	15858	hyb_TLL7_opera_contig_325	7	TLL7_k99_140405	6073	7	TLL7_opera_contig_325	1	15858	1528	15852	99.9622	11.6808	39.8	60.0
TLL7_opera_contig_35	48967	hyb_TLL7_opera_contig_35	7	TLL7_k99_91241	20128	7	TLL7_opera_contig_35	1	48967	6661	46674	95.3173	16.9516	39.7	60.0
TLL7_opera_contig_58	40556	hyb_TLL7_opera_contig_58	7	TLL7_k99_100496	18729	7	TLL7_opera_contig_58	1	40556	5984	38438	94.7776	18.5129	39.8	60.0
TLL7_opera_contig_8	105542	hyb_TLL7_opera_contig_8	7	TLL7_k99_73944	21614	7	TLL7_opera_contig_8	1	105542	11808	98863	93.6717	13.6047	39.9	60.0
